시도,선거구명,사진,기호,소속정당명,성명(한자),성별,생년월일(연령),주소,직업,학력,경력,재산신고액(천원),병역신고사항(본인),납세실적(천원)-납부액,납세실적(천원)-최근5년간체납액,납세실적(천원)-현체납액,전과기록유무(건수),입후보횟수,공약링크,나이,생년원일
경기도,파주시을,nan,2,미래통합당,박용호(朴龍鎬),남,1963.07.15(56세),경기도 파주시 송화로,정당인,서울대학교 대학원 전기공학과 졸업(공학석사),(전)대통령직속 청년위원회 위원장(장관급),590055,군복무를 마치지 아니한 사람,53481,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135394,56세,1963.07.15
경기도,파주시을,nan,7,국가혁명배당금당,변지해(邊志晐),여,1964.07.08(55세),경기도 파주시 문산읍 우계로,정당인,동일여자상업고등학교 졸업,(전)보육교사(현)요양보호사,587934,해당없음(비대상),36,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135771,55세,1964.07.08
경기도,이천시,nan,1,더불어민주당,김용진(金容振),남,1961.11.27(58세),경기도 이천시 증신로25번길,서울대학교 사회과학대학 사회복지학과 겸임교수,한국개발연구원 국제정책대학원 졸업(정책학 석사),(전) 기획재정부 제2차관(전) 한국동서발전주식회사 대표이사 사장,390260,군복무를 마친사람,122681,244,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135112,58세,1961.11.27
경기도,이천시,nan,2,미래통합당,송석준(宋錫俊),남,1964.03.10(56세),경기도 이천시 이섭대천로1419번길,국회의원,"미국 미주리대학교 경제학과 졸업(경제학박사과정, 2002.08~2005.05 경제학박사)",(현)미래통합당 원내부대표(현)미래통합당 경기도당위원장,945950,군복무를 마친사람,54428,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136096,56세,1964.03.10
경기도,이천시,nan,7,국가혁명배당금당,천종만(千鍾萬),남,1958.01.22(62세),경기도 이천시 향교로,자영업,미기재,(전)국민정치혁명연대 이천시위원장(현)국가혁명배당금당 당대표 특별보좌관,177926,군복무를 마친사람,3963,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135674,62세,1958.01.22
경기도,이천시,nan,8,무소속,홍준의(洪俊義),남,1963.08.15(56세),경기도 이천시 진상미로,자영업,이천농업고등학교(현 이천제일고등학교) 졸업,(전)사이버모바일국민정책당 창준위 전략기획위원,422659,군복무를 마친사람,1369,0,0,3건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137355,56세,1963.08.15
경기도,안성시,nan,1,더불어민주당,이규민(李圭閔),남,1968.05.10(51세),경기도 안성시 삼죽면 달골길,정당인,동국대학교 국어국문학과 졸업,(전) 제20대 국회의원선거 더불어민주당 안성시 후보(현)더불어민주당 중앙당 부대변인,213286,군복무를 마치지 아니한 사람,13760,0,0,1건,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134842,51세,1968.05.10
경기도,안성시,nan,2,미래통합당,김학용(金學容),남,1961.12.10(58세),경기도 안성시 금산1길,국회의원,중앙대학교 경제학과 졸업,(현) 18·19·20대 국회의원(현) 국회 환경노동위원회 위원장,1944606,군복무를 마친사람,61294,0,0,없음,6회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137300,58세,1961.12.10
경기도,안성시,nan,7,국가혁명배당금당,송민정(宋旼貞),여,1971.12.22(48세),강원도 횡성군 횡성읍 삼일로71번길,자영업,부산공업대학교 (현 부경대학교) 화학공학과 졸업,(현)인산가 대리점 운영,79586,해당없음(비대상),283,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137374,48세,1971.12.22
경기도,김포시갑,nan,1,더불어민주당,김주영(金周暎),남,1961.10.15(58세),경기도 김포시 태장로,정당인,서울과학종합대학원대학교 졸업(경영학박사),(현)제21대총선 더불어민주당 공동선대위원장(현)더불어민주당 정책위원회 부의장,2552913,군복무를 마친사람,109469,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137185,58세,1961.10.15
경기도,김포시갑,nan,2,미래통합당,박진호(朴眞昊),남,1990.01.15(30세),경기도 김포시 태장로,정당인,고려대학교 정책대학원 재학(도시및지방행정학과 석사과정),(전)자유한국당 김포시 갑 당협위원장(전)여의도연구원 제2 부원장,257013,군복무를 마친사람,62210,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134928,30세,1990.01.15
경기도,김포시갑,nan,7,국가혁명배당금당,조성진(趙成眞),남,1978.07.19(41세),경기도 김포시 김포대로1237번길,타일 엔지니어,초당대학교 사회체육학과 졸업,(전)김포시 국궁 시대표(현)다부처 타일 대표,26272,군복무를 마치지 아니한 사람,2273,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136296,41세,1978.07.19
경기도,김포시갑,nan,8,무소속,유영록(劉永錄),남,1962.09.22(57세),경기도 김포시 김포한강2로,경기도평생교육진흥원 이사장,서울시립대학교 대학원 수료 (도시행정학과 박사과정),"(전)김포시장 (제5,6대)(전)대통령자문 국가균형발전위원회 자문위원",2097158,군복무를 마친사람,48206,0,0,없음,6회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134624,57세,1962.09.22
경기도,김포시을,nan,1,더불어민주당,박상혁(朴商赫),남,1973.03.20(47세),경기도 김포시 김포한강11로,김포와더불어 법률사무소 대표변호사,한양대학교 법학과 졸업,(전)문재인정부 청와대 행정관(전)서울시 정무보좌관,1392473,군복무를 마친사람,57515,0,0,1건,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134929,47세,1973.03.20
경기도,김포시을,nan,2,미래통합당,홍철호(洪哲鎬),남,1958.08.13(61세),경기도 김포시 김포한강11로,국회의원(경기 김포시을),예산농업전문학교(현 공주대학교) 축산과 졸업,"(현)국회의원 (재선, 김포을)(현)국회 국토교통위원회 위원",6645451,군복무를 마친사람,1832586,794,0,2건,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137281,61세,1958.08.13
경기도,김포시을,nan,3,민생당,박채순(朴采洵),남,1952.06.20(67세),경기도 김포시 김포한강7로22번길,정당인,"아르헨티나 존에프케네디대학교 대학원 졸업(정치학 박사, 1990.3. ~2004.12.)",(전)아르헨티나 국립라플라타대학교 국제교류재단 객원교수(현)민생당 경기도당위원장 직무대행,261300,군복무를 마친사람,4583,10759,6285,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137492,67세,1952.06.20
경기도,김포시을,nan,7,국가혁명배당금당,이상훈(李尙勳),남,1977.06.24(42세),경기도 김포시 양촌읍 황금로,소상공인,동서울대학 컴퓨터응용금형설계과 졸업,(전)TV교양프로 날개맨 캐릭터 출연(현)국가혁명배당금당 김포시을지역당원협의회 부위원장,8586,군복무를 마친사람,21,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136072,42세,1977.06.24
경기도,화성시갑,nan,1,더불어민주당,송옥주(宋玉珠),여,1965.12.20(54세),경기도 화성시 향남읍 발안서로,국회의원,연세대학교 행정대학원 졸업(행정학 석사),(현)국회의원(현)더불어민주당 화성갑 지역위원장,709865,해당없음(비대상),32170,0,0,없음,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136459,54세,1965.12.20
경기도,화성시갑,nan,2,미래통합당,최영근(崔永根),남,1959.09.13(60세),경기도 화성시 향남읍 길성안길,정당인,경희대학교 NGO 대학원 수료(NGO 정책/관리 석사과정),(전)화성시장(2005년~2010년)(전)제33회 행정고시 합격,573344,군복무를 마친사람,61016,0,0,1건,4회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135119,60세,1959.09.13
경기도,화성시갑,nan,7,민중당,홍성규(洪性奎),남,1974.09.29(45세),경기도 화성시 팔탄면 구장길,시민운동가,서울대학교 대학원 수료(정치학 석사과정),(현)민중당 공동대표 겸 사무총장(현)화성노동인권센터 소장,114914,군복무를 마치지 아니한 사람,448,0,0,5건,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134758,45세,1974.09.29
경기도,화성시갑,nan,8,국가혁명배당금당,최철준(崔哲準),남,1969.10.26(50세),경기도 화성시 남양읍 무하로111번길,상인,상주고등학교 졸업,미기재,439791,군복무를 마친사람,1868,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135888,50세,1969.10.26
경기도,화성시갑,nan,9,무소속,김용(金庸),남,1964.10.27(55세),경기도 화성시 송산면 백곡로,정치인,연세대학교 행정대학원 졸업(정치학 석사),(전)노무현대통령비서실 청와대 행정관(전)화성희망시민연구원장,103919,군복무를 마친사람,7388,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136849,55세,1964.10.27
경기도,화성시을,nan,1,더불어민주당,이원욱(李元旭),남,1963.03.20(57세),경기도 화성시 동탄반석로,국회의원,고려대학교 법학과 졸업,(현)20대 국회의원(현)노무현재단 기획위원,1317030,군복무를 마치지 아니한 사람,77883,0,0,1건,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137545,57세,1963.03.20
경기도,화성시을,nan,2,미래통합당,임명배(林明培),남,1966.07.30(53세),경기도 화성시 동탄순환대로10길,동국대학교 조경학과 초빙교수,동국대학교 대학원수료 (정책학 박사과정),(전) 청와대 대통령실 행정관(현) 동국대학교 조경학과 초빙교수,1308260,군복무를 마친사람,62900,0,0,없음,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137967,53세,1966.07.30
경기도,화성시을,nan,7,국가혁명배당금당,이경우(李慶雨),남,1953.04.01(67세),경기도 화성시 동탄대로시범길,정당인,미기재,(현) 국가혁명배당금당 경기도당 대표(현) 국가혁명배당금당 당대표특별 수석보좌관,0,군복무를 마친사람,11397,303,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137563,67세,1953.04.01
경기도,화성시병,nan,1,더불어민주당,권칠승(權七勝),남,1965.11.18(54세),경기도 화성시 병점2로,국회의원,고려대학교 경제학과 졸업,(전)노무현 대통령 청와대 행정관(현)국회의원(화성시병),376300,군복무를 마친사람,20659,0,0,없음,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137257,54세,1965.11.18
경기도,화성시병,nan,2,미래통합당,석호현(石虎鉉),남,1961.04.28(58세),경기도 화성시 봉담읍 와우로15번길,정당인,아주대학교 공공정책대학원 졸업(행정학석사),(전)제7회 전국동시지방선거 화성시장선거 후보(전)자유한국당 화성(병) 당협위원장,4074247,군복무를 마친사람,144523,3236,0,1건,1회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135494,58세,1961.04.28
경기도,화성시병,nan,7,국가혁명배당금당,김지완(金祗妧),남,1972.06.20(47세),경기도 화성시 병점중앙로169번길,자영업,미기재,(현)국가혁명배당금당 화성시병 당협위원장,240339,군복무를 마치지 아니한 사람,594,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135568,47세,1972.06.20
경기도,광주시갑,nan,1,더불어민주당,소병훈(蘇秉勳),남,1954.06.03(65세),경기도 광주시 회안대로,국회의원,성균관대학교 철학과 졸업,(현)제20대 국회의원(광주시갑)(현)더불어민주당 제2사무부총장(조직),1636570,군복무를 마친사람,118621,0,0,2건,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136073,65세,1954.06.03
경기도,광주시갑,nan,2,미래통합당,조억동(趙億東),남,1956.10.01(63세),경기도 광주시 역동로34번길,정당인,한국외국어대학교 정치행정언론대학원 5학기 재학(공공정책전공 석사학위과정),(전)광주시장(현)미래통합당 광주시갑 당협위원장,806630,군복무를 마친사람,57812,2423,0,없음,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134645,63세,1956.10.01
경기도,광주시갑,nan,7,국가혁명배당금당,엄태영(嚴泰榮),남,1971.01.18(49세),강원도 횡성군 공근면 공근남로399번길,농업,충남기계공업고등학교 졸업,(전)현대전자 근무(현)국가혁명배당금당 당대표 특별보좌관,0,군복무를 마친사람,0,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137357,49세,1971.01.18
경기도,광주시을,nan,1,더불어민주당,임종성(林鍾聲),남,1965.08.05(54세),경기도 광주시 오포읍 능평로156번길,국회의원,한양대학교 행정·자치대학원 졸업(사회복지학석사),(현)제20대 경기 광주시(을) 국회의원 (현)제20대 국회 국토교통위원회·예산결산특별위원회 위원,304907,군복무를 마친사람,23756,0,0,없음,4회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137425,54세,1965.08.05
경기도,광주시을,nan,2,미래통합당,이종구(李鍾九),남,1950.09.22(69세),경기도 광주시 오포읍 양촌길,국회의원,서울대학교 경제학과 졸업,(현)국회의원(17대·18대·20대 3선)(현)국회 산업통상자원중소벤처기업위원회 위원장,2153101,군복무를 마친사람,159947,0,0,없음,3회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137457,69세,1950.09.22
경기도,광주시을,nan,7,국가혁명배당금당,한옥현(韓玉炫),남,1963.10.02(56세),경기도 광주시 곤지암읍 벌열미길,요양보호사,계약신학대학원대학교 목회학과 졸업(목회학석사),(현)비전 재가 장기요양기관(요양보호사),34692,군복무를 마친사람,549,0,0,없음,0회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135459,56세,1963.10.02
경기도,양주시,nan,1,더불어민주당,정성호(鄭成湖),남,1962.06.02(57세),경기도 양주시 고암길,국회의원,서울대학교 법과대학 사법학과 졸업,"(전) 국회 기획재정위원장(현) 3선 국회의원(제17,19,20대)",3911862,군복무를 마친사람,141312,0,0,없음,5회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137490,57세,1962.06.02
경기도,양주시,nan,2,미래통합당,안기영(安基榮),남,1963.04.05(57세),경기도 양주시 옥정로5길,대학 교수,고려대학교 대학원 졸업(정치학석사),(전)국회의장(황낙주)비서관(전)한국환경공단 상임이사,209300,군복무를 마친사람,43759,0,0,없음,2회,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137396,57세,1963.04.05
